,id,response,knowledge,Q2_no_nli,Q2,label
320,320,nashville is located in the north part of the cumberland river .,It is located on the Cumberland River in the north central part of the state.,0.5238095238095238,0.6666666666666666,1
321,321,"i ' m not sure , but i do know that it was designed by maria elektroley .","In 1995 Thomas Muller designed and built a ""Fahrrad mit elektromagnetischem Antrieb"" for his 1995 diploma thesis.",0.0,0.0,1
322,322,"have you ever heard of leonardo vinci ? he was a painter , sculptor , and director .","Leonardo di ser Piero da Vinci (; 15 April 14522 May 1519), more commonly Leonardo da Vinci or simply Leonardo, was an Italian Renaissance polymath whose areas of interest included invention, painting, sculpting, architecture, science, music, mathematics, engineering, literature, anatomy, geology, astronomy, botany, writing, history, and cartography.",0.0,0.0,1
323,323,"i ' m not sure , but it is the largest city in the united states .","A 2016 United Nations estimate puts the total population at 38,000,000.",0.0,0.0,1
324,324,"in scandinavia early birds are called "" b - people ""","In several countries, especially in Scandinavia, early birds are called ""A-people"" and night owls are called ""B-people"".",0.0,0.0,1
325,325,portland is the most populous city in the united states .,"Portland is the most populous city in the U.S. state of Maine, with a population of 67,067 as of 2017.",0.3333333333333333,0.3333333333333333,1
326,326,xbox is a video game that involves interaction with a user interface to generate visual feedback,A video game is an electronic game that involves interaction with a user interface to generate visual feedback on a video device such as a TV screen or computer monitor.,0.0,0.0,1
327,327,"i ' m not sure , but i do know that it consists of three inclined railways .","The city features 30 skyscrapers, two inclined railways, a pre-revolutionary fortification and the Point State Park at the confluence of the rivers.",0.0,0.0,1
328,328,"i ' m not sure , but i know he was born in 2009 .",He attended the Academy of Contemporary Music in Guildford as an undergraduate from the age of 18 in 2009.,0.0,0.0,1
329,329,"i ' m not sure , but i know it was introduced in 2003 .","Motorola Mobility was sold to Google in 2012, and acquired by Lenovo in 2014.",0.0,0.0,1
330,330,he is a legend . he has been around since 2014 .,"Tale Ognenovski () (April 27, 1922 - June 19, 2012) was a Macedonian multi-instrumentalist who played clarinet, recorder, tin whistle, bagpipe, zurna, and drums.",0.0,0.0,1
331,331,"i like their debut album "" pearl jam "" , which was released in 2007 .","Formed after the demise of Gossard and Ament's previous band, Mother Love Bone, Pearl Jam broke into the mainstream with its debut album, ""Ten"", in 1991.",0.0,0.0,1
332,332,denmark is the largest country in the united kingdom .,The Kingdom of Denmark also comprises two autonomous constituent countries in the North Atlantic Ocean: the Faroe Islands and Greenland.,0.0,0.0,1
333,333,"the word "" hatha "" is derived from the sanskrit word "" sanskrit ""","The word ""haṭha"" means ""force"" in Sanskrit, and may have this association because the early Indians believed that its practice was challenging and ""forced its results to happen"" on the yogi.",0.75,1.0,1
334,334,the diet converts energy into glucose to the brain .,The ketone bodies pass into the brain and replace glucose as an energy source.,0.0588235294117647,0.0588235294117647,1
335,335,"i ' m not sure , but i do know that in the united states they regulate the laws of the government .",Countries such as the United States and Canada have federal regulations governing the safety requirements and standards of manufacture.,0.0,0.0,1
336,336,"yes , they are named after a myron scott .","Myron Scott is credited for naming the car after the type of small, maneuverable warship called a corvette.",0.0,0.0,1
337,337,"i ' m not sure , but i do know that classical music is used to create musical instruments .","Music notation or musical notation is any system used to visually represent aurally perceived music played with instruments or sung by the human voice through the use of written, printed, or otherwise-produced symbols.",0.0,0.0,1
338,338,"i ' m not sure , but it is the most regulated drug in the world .","Unlike many other psychoactive substances, it is legal and unregulated in nearly all parts of the world.",0.0,0.0,1
339,339,"austin is also known as the "" live city of music ""","In the 20th century, Austin's music scene had earned the city the nickname ""Live Music Capital of the World.""",0.5,0.5,1
340,340,"yeah , it ' s crazy how old it was . it was created by the owner of the galaxy .","During gameplay, Cortana provides backstory and tactical information to the player, who assumes the role of Master Chief Petty Officer John-117.",0.0,0.0,1
341,341,"i ' m not sure , but i do know that it was created by edward howard and joseph .",The original screenplay was written by Sidney Howard and underwent many revisions by several writers in an attempt to get it down to a suitable length.,0.0,0.0,1
342,342,cats can see in near darkness . they can also see in darkness .,They can see in near darkness.,0.5,0.5,1
343,343,"i ' ve never heard of that , but i do know that coca cola is owned by pepsico .","The Coca-Cola Company produces concentrate, which is then sold to licensed Coca-Cola bottlers throughout the world.",0.0,0.0,1
344,344,"i ' m not sure , but miami is the most populous urban area in the us .",The Miami metropolitan area is Florida's most populous urban area.,0.0,0.0,1
345,345,he was also ranked as the greatest novelist of all time .,"In 2002, Hawking was ranked number 25 in the BBC's poll of the 100 Greatest Britons.",0.0,0.0,1
346,346,do you have a german shepherd ? they are medium sized dogs from germany .,"The Boxer is a medium-sized, short-haired breed of dog, developed in Germany.",0.0,0.0,1
347,347,i ' m not sure but i do know that cheesecake is one of the layers of dessert .,Cheesecake is a sweet dessert consisting of one or more layers.,0.0,0.5,1
348,348,"i ' m not sure , but i do know it ' s called biscuits in the united states .","In the United States and some parts of Canada, ""pudding"" characteristically denotes a sweet milk-based dessert similar in consistency to egg-based custards, instant custards or a mousse, often commercially set using cornstarch, gelatin or similar collagen agent such as the Jell‑O brand line of products.",1.0,1.0,1
349,349,he is a great rapper . he was an english singer and songwriter .,"Robert Nesta Marley, OM (6 February 1945 – 11 May 1981) was a Jamaican singer-songwriter who became an international musical and cultural icon, blending mostly reggae, ska and rocksteady in his compositions.",0.0,0.0,1
350,350,"i ' m not sure , but i do know that kayaks were used in egyptian tombs .","They used driftwood and sometimes the skeleton of whale, to construct the frame of the kayak, and animal skin, particularly seal skin was used to create the body.",0.0,0.0,1
351,351,"i ' m not sure , but the pembroke welsh corgi is the cardigan .",Two separate breeds are recognized: the Pembroke Welsh Corgi and the Cardigan Welsh Corgi.,0.3333333333333333,0.3333333333333333,1
352,352,they are the second most popular dog in 2014 .,"In 2014, they were the fourth most popular registered dog in the United Kingdom and in the U.S. the sixth most popular AKC registered dog breed.",0.0,0.0,1
353,353,"i ' m not sure , but i do know that it ' s often used to be restricted to the treatment of animals .","In many cases, the activities that may be undertaken by a veterinarian (such as treatment of illness or surgery in animals) are restricted only to those professionals who are registered as a veterinarian.",0.4,0.4,1
354,354,"i ' m not sure , but i do know that the illusion of the earth has been around since the 15th century .","The illusion of a moving Sun results from Earth observers being in a rotating reference frame; this apparent motion is so convincing that most cultures had mythologies and religions built around the geocentric model, which prevailed until astronomer Nicolaus Copernicus first formulated the heliocentric model in the 16th century.",0.0,0.0,1
355,355,"i ' m not sure , but i do know that dust cells are largely found in human life .","Dust mites are microscopic arachnids whose primary food is dead human skin cells, but they do not live on living people.",0.0,0.0,1
356,356,"i ' m not sure , but walmart is also owned by brazil and chile .","It has wholly owned operations in Argentina, Chile, Brazil, and Canada.",0.0,0.0,1
357,357,"i ' m not sure , but i do know that they experimented with several styles of rock and roll .","Rooted in skiffle, beat and 1950s rock and roll, the Beatles later experimented with several musical styles, ranging from pop ballads and Indian music to psychedelia and hard rock, often incorporating classical elements and unconventional recording techniques in innovative ways.",0.4,0.4,1
358,358,it ' s a great place to visit . greece is the highest mountain in greece .,"Eighty percent of Greece is mountainous, with Mount Olympus being the highest peak at .",0.0,0.0,1
359,359,have you ever played the lord of the rings ? it ' s a fictional humanoid creature .,An orc (also spelled as ork) is a fictional humanoid creature that is part of a fantasy race akin to goblins.,0.0,0.0,1
360,360,"i am not sure , but i do know that orcs are based on the lord of the rings .","While the overall concept of orcs draws on a variety of pre-existing mythology, the main conception of the creatures stems from the fantasy writings of J. R. R. Tolkien, in particular ""The Lord of the Rings"".",0.0,0.0,1
361,361,"i am not sure , but i do know that jesus was born in december 1989","Although the month and date of Jesus' birth are unknown, by the early-to-mid fourth century the Western Christian Church had placed Christmas on December 25, a date that was later adopted in the East.",0.0,0.0,1
362,362,"yes , it is the tallest tower in the world .","The tower is tall, about the same height as an 81- building, and the tallest structure in Paris.",0.0,0.0,1
363,363,i have a pet iguana . they range in size from chameleons to a few centimeters long .,Lizards range in size from chameleons and geckos a few centimeters long to the 3 meter long Komodo dragon.,0.75,1.0,1
364,364,"no i haven ' t , but i do know that jeopardy has been around since the 1920s .","Since its inception, the daily syndicated version has featured Alex Trebek as host and Johnny Gilbert as announcer.",0.0,0.0,1
365,365,new york city is the fourth most visited city in the us .,"In 2010, ""Forbes"" rated Syracuse fourth in the top 10 places in the U.S. to raise a family.",0.0,0.0,1
366,366,well the plant was exported from africa to africa .,The plant was exported from Africa to countries around the world.,0.0,0.0,1
367,367,that ' s awesome ! i ' ve been working on the clock for 10 hours .,"Shift work is an employment practice designed to make use of, or provide service across, all 24 hours of the clock each day of the week (often abbreviated as ""24/7"").",0.0,0.0,1
368,368,"i ' m not sure , but i do know that it originated in michigan .","Lipton was born in a tenement in Crown Street, Glasgow on 10 May 1848.",0.0,0.0,1
369,369,that ' s true . divorce is also known as a dissolution of divorce .,A person must state the reason they want a divorce at a divorce trial and be able to prove that this reason is well-founded.,0.0,0.0,1
370,370,"i ' ve never heard of them , but i do know that snakes have eyelids and external ears .","Legless lizards resemble snakes, but several common groups of legless lizards have eyelids and external ears, which snakes lack, although this rule is not universal (see Amphisbaenia, Dibamidae, and Pygopodidae).",0.0,0.0,1
371,371,"i ' m not sure , but i do know that it ' s a part of the irish ancestry .","Presbyterianism is a part of the Reformed tradition within Protestantism which traces its origins to the British Isles, particularly Scotland.",0.4,0.4,1
372,372,"i am not sure but i do know that the term "" slave "" originated in 1845 in augusta , georgia .","The word ""Southern"" in Southern Baptist Convention stems from it having been organized in 1845 at Augusta, Georgia, by Baptists in the Southern United States who split with northern Baptists over the issue of slavery, specifically whether Southern slave owners could serve as missionaries.",0.5,0.5,1
373,373,have you read the american fantasy novel by stephen king ?,The Chronicles of Thomas Covenant is a series of ten high fantasy novels written by American author Stephen R. Donaldson.,0.13333333333333333,0.0,1
374,374,it is the capital and largest city in reykjavik .,The capital and largest city is Reykjavík.,0.5,0.5,1
375,375,"i ' m not sure , but i do know that they have won over 100 million records worldwide .","As of 2013, it was syndicated in roughly 2,580 newspapers and journals, and held the Guinness World Record for being the world's most widely syndicated comic strip.",0.0,0.0,1
376,376,"i am not sure , but i do know that osteopathic medicine is also known as medicine .","Osteopathic doctors (D.O.s) can become fully licensed physicians (medical doctors) able to practice medicine and surgery in all 50 states and are recognized in 65 other countries, including all Canadian provinces.",0.0,0.0,1
377,377,"i ' m not sure , but i do know that the term "" polypolyamorous "" was coined by the 20th century .","The term ""hyperpolyglot"" was coined in 2008 by linguist Richard Hudson to describe individuals who speak–to some degree–dozens of languages.",0.0,0.0,1
378,378,strawberries are the most widely grown species in the genus rosa .,"The garden strawberry (or simply strawberry; Fragaria × ananassa) is a widely grown hybrid species of the genus ""Fragaria"", collectively known as the strawberries.",0.0,0.0,1
379,379,it originated in france in 1768 in france .,"The garden strawberry was first bred in Brittany, France, in the 1750s via a cross of ""Fragaria virginiana"" from eastern North America and ""Fragaria chiloensis"", which was brought from Chile by Amédée-François Frézier in 1714.",0.0,0.0,1
380,380,"i don ' t know much about marvel comics , but i do know that they were created by stan lee and steve jobs .","The Marvel branding began 1961, the year that the company launched ""The Fantastic Four"" and other superhero titles created by Stan Lee, Jack Kirby, Steve Ditko, and many others.",0.0,0.0,1
381,381,"yes , he ' s known for his ability to detect objects .","Various other effects are also attributed to his ability to control the speed of molecular vibrations, including his ability to vibrate at speed to pass through objects.",0.0,0.0,1
382,382,giant pandas are the only species to eat bamboo .,"Though it belongs to the order Carnivora, the giant panda's diet is over 99% bamboo.",0.5,0.5,1
383,383,that ' s awesome ! it ' s been around since the 1930 ' s .,"Big Brother is a reality game show franchise created by John de Mol Jr., originally broadcast in the Netherlands and subsequently syndicated internationally.",0.0,0.0,1
384,384,broadway theatre is the most popular city in the united states .,"Along with London's West End theatre, Broadway theatre is widely considered to represent the highest level of commercial theatre in the English-speaking world.",0.0,0.0,1
385,385,they have a wide variety of songs . they formed in new glory in 1993 .,"Their name is taken from the New Found Glory song ""The Story So Far"".",0.0,0.0,1
386,386,have you ever watched the beauty pageant ? it ' s a quiz competition .,"A beauty pageant or beauty contest is a competition that has traditionally focused on judging and ranking the physical attributes of the contestants, although some contests have evolved to also incorporate personality traits, intelligence, talent, and answers to judges' questions as judged criteria.",0.06666666666666665,0.0,1
387,387,"i am not sure but the term "" court "" refers to the concept of riding a wave .","Thus, the term ""circuit court"" is derived from the practice of having judges ride around the countryside each year on pre-set paths − circuits − to hear cases.",0.0,0.0,1
388,388,"i am not sure , but i do know that women aren ' t allowed to outlive women .","The tendency for women generally to outlive men can compound this, as can men in many societies marrying women younger than themselves.",0.0,0.0,1
389,389,he was the most successful athlete in the world .,"Nicknamed ""Big George"", he is a two-time world heavyweight champion and an Olympic gold medalist.",0.0,0.0,1
390,390,"yes , they are the seventh largest arachnids in the world .",They are the largest order of arachnids and rank seventh in total species diversity among all other orders of organisms.,0.0,0.0,1
391,391,i love them too ! they are a type of dumpling consisting of two layers of dumpling .,"Ravioli (plural form; singular: ""raviolo"") are a type of dumpling composed of a filling sealed between two layers of thin pasta dough.",1.0,1.0,1
392,392,he was born in 1942 and died in 1942 .,"Stephen William Hawking, ( born 8 January 1942) is an English theoretical physicist, cosmologist, author and Director of Research at the Centre for Theoretical Cosmology within the University of Cambridge.",0.3333333333333333,0.6666666666666666,1
393,393,"i ' m not sure , but it is regarded as the most important food in the world .","Since the time of the Roman Empire, broccoli has been considered a uniquely valuable food among Italians.",0.0,0.0,1
394,394,it ' s a great place to visit . it runs through the rocky mountains .,"Its southern terminus is at U.S. 441 on the boundary between Great Smoky Mountains National Park and the Cherokee Indian Reservation in North Carolina, from which it travels north to Shenandoah National Park in Virginia.",0.0,0.0,1
395,395,"i ' m not sure , but the city had a population of 947 , 890 .","According to the 2010 United States Census, the city had a population of 1,197,816.",0.0,0.0,1
396,396,"i do not know much about communism , but i do know that communism is the absence of social and economic ideology .","In political and social sciences, communism (from Latin """", ""common, universal"") is the philosophical, social, political and economic ideology and movement whose ultimate goal is the establishment of the communist society, which is a socioeconomic order structured upon the common ownership of the means of production and the absence of social classes, money and the state.",0.22222222222222224,0.22222222222222224,1
397,397,"i ' m not sure , but i do know that tom and jerry was my favorite character .","This Saturday-morning cartoon series featured four teenagers—Fred Jones, Daphne Blake, Velma Dinkley, and Norville ""Shaggy"" Rogers—and their talking brown Great Dane named Scooby-Doo, who solve mysteries involving supposedly supernatural creatures through a series of antics and missteps.",0.0,0.0,1
398,398,"i ' m not sure , but it ' s bordered by denmark , libya , morocco , and morocco .","Algeria is bordered to the northeast by Tunisia, to the east by Libya, to the west by Morocco, to the southwest by the Western Saharan territory, Mauritania, and Mali, to the southeast by Niger, and to the north by the Mediterranean Sea.",0.0,0.0,1
399,399,"i ' m not sure , but algeria is the capital and most populous city in the country .","The capital and most populous city is Algiers, located in the far north of the country.",0.0,0.5,1
400,400,the royal opera has been around for over 100 years .,The company employs approximately 100 dancers and has purpose built facilities within the Royal Opera House.,0.0,0.0,1
401,401,"i ' m not sure , but the chevy camaro was the most popular model in 1968 .",Nova was the top model in the Chevy II lineup through 1968.,0.0,0.0,1
402,402,"i am not sure , but i do know that immortality is also known as aging disease .","The absence of aging would provide humans with biological immortality, but not invulnerability to death by disease or physical trauma; although mind uploading could solve that issue if it proved possible.",0.0,0.0,1
403,403,"yes , polygamy is the practice of marrying for many reasons .","Polygamy (from Late Greek , ""polygamía"", ""state of marriage to many spouses"") is the practice of marrying multiple spouses.",0.2019230769230769,0.2019230769230769,1
404,404,"woodstock is a music festival in the united states that has been around for over 400 , 000 years .","The Woodstock Music & Art Fair—informally, the Woodstock Festival or simply Woodstock— was a music festival in the United States in 1969 which attracted an audience of over 400,000.",0.6,0.75,1
405,405,have you ever gone to the wind ? it ' s a 1939 american epic historical romance film directed by margaret mitchell .,"Gone with the Wind is a 1939 American epic historical romance film, adapted from Margaret Mitchell's 1936 novel of the same name.",0.6666666666666666,0.6666666666666666,1
406,406,brunch is a form of alcoholic drink that originated in the late 19th century .,"Brunch is a combination of breakfast and lunch eaten usually during the late morning to early afternoon, generally served from 11am up to 3pm and regularly has some form of alcoholic drink (most usually champagne or a cocktail) served with it.",0.0,0.0,1
407,407,"yeah , it ' s funny that she ' s known as "" the press goddess "" .","The press coined the term ""The Love Goddess"" to describe Hayworth after she had become the most glamorous screen idol of the 1940s.",0.25,0.0,1
408,408,"i ' m not sure , but i do know that it is based on the roman tradition of christianity .","Roman Catholics, Anglicans and Eastern Orthodox Christians stress the harmony and importance of the Bible and sacred tradition, while Protestant churches focus on the idea of ""sola scriptura"", or scripture alone.",0.0,0.0,1
409,409,"i love them too ! they were originally called "" beatlemania "" .","In 1963 their enormous popularity first emerged as ""Beatlemania""; as the group's music grew in sophistication, led by primary songwriters Lennon and McCartney, the band were integral to pop music's evolution into an art form and to the development of the counterculture of the 1960s.",1.0,1.0,1
410,410,"i ' m not sure , but it ' s been around since the 17th century .","Although the etymology of the terms ""juggler"" and ""juggling"" in the sense of manipulating objects for entertainment originates as far back as the 11th century, the current sense of ""to juggle"", meaning ""to continually toss objects in the air and catch them"", originates from the late 19th century.",0.0425531914893617,0.0425531914893617,1
411,411,"i ' m not sure , but i do know that the process of vegetation is unprotected .",The lack of vegetation exposes the unprotected surface of the ground to the processes of denudation.,0.0,0.5,1
412,412,denmark is the capital of the kingdom of denmark .,"Denmark (; , ), officially the Kingdom of Denmark, is a Nordic country and a sovereign state.",0.0,0.0,1
413,413,"well , the first championship was founded in 1935 .",The English championship became the first national competition in 1876 and the International Cross Country Championships was held for the first time in 1903.,0.0,0.0,1
414,414,i would love to visit canada . it is the capital and largest city in canada .,"Its capital is Ottawa, and its three largest metropolitan areas are Toronto, Montreal, and Vancouver.",0.0,0.0,1
415,415,hockey is a team sport played against two players .,Hockey is a sport in which two teams play against each other by trying to maneuver a ball or a puck into the opponent's goal using a hockey stick.,0.39999999999999997,0.6666666666666666,1
416,416,i love indian cuisine ! it ' s a wide variety of regional and traditional cuisines .,Indian cuisine comprises a wide variety of regional and traditional cuisines native to the Indian subcontinent.,1.0,1.0,0
417,417,bob ross was an american painter and art instructor .,"Robert Norman Ross (October 29, 1942 – July 4, 1995) was an American painter, art instructor, and television host.",0.7,1.0,0
418,418,he was the creator and host of the joy of painting .,"He was the creator and host of ""The Joy of Painting"", an instructional television program that aired from 1983 to 1994 on PBS in the United States, and also aired in Canada, Latin America, and Europe.",0.5,0.5,0
419,419,it is one of the world ' s most popular hobbies .,It has been one of the world's most popular hobbies since the late nineteenth century with the rapid growth of the postal service.,0.0,0.0,0
420,420,it ' s a first person shooter video game developed in 1996 .,"Quake is a first-person shooter video game, developed by id Software and published by GT Interactive in 1996.",1.0,1.0,0
421,421,pizza is a traditional italian dish consisting of a yeasted flatbread typically topped with tomato sauce and cheese,Pizza is a traditional Italian dish consisting of a yeasted flatbread typically topped with tomato sauce and cheese and baked in an oven.,1.0,1.0,0
422,422,"it can be topped with vegetables , meats , and condiments .","It can also be topped with additional vegetables, meats, and condiments, and can be made without cheese.",0.75,0.75,0
423,423,pizza is one of the most popular foods in the world .,Pizza is one of the most popular foods in the world and common fast food item in Europe and North America.,1.0,1.0,0
424,424,the nhl is the strongest ice hockey league in the world .,North America's National Hockey League (NHL) is the highest level for men's ice hockey and the strongest professional ice hockey league in the world.,0.5,0.5,0
425,425,"nike is my favorite brand of footwear , apparel , and accessories .","Nike, Inc. (; ) is an American multinational corporation that is engaged in the design, development, manufacturing, and worldwide marketing and sales of footwear, apparel, equipment, accessories, and services.",0.6666666666666666,1.0,0
426,426,they are a pop punk band from walnut creek california .,"The Story So Far is an American pop punk band from Walnut Creek, California, formed in 2007.",0.5,0.5,0
427,427,i played the xbox 360 . it was developed by microsoft .,The Xbox 360 is a home video game console developed by Microsoft.,1.0,1.0,0
428,428,"snowboarding was inspired by skateboarding , sledding and surfing .","The development of snowboarding was inspired by skateboarding, sledding, surfing and skiing.",1.0,1.0,0
429,429,it was invented back in 1965 by sherman poppen .,"Modern snowboarding began in 1965 when Sherman Poppen, an engineer in Muskegon, Michigan, invented a toy for his daughters by fastening two skis together and attaching a rope to one end so he would have some control as they stood on the board and glided downhill.",1.0,1.0,0
430,430,red hair varies in hues from deep burgundy to strawberry blonde .,Red hair varies in hues from a deep burgundy or bright copper (reddish-brown or auburn) through to burnt orange or red-orange and strawberry blond.,0.0,0.0,0
431,431,"i ' m not sure , but i do know that it ' s associated with fair skin color and lighter eye colors .","It is associated with fair skin color, lighter eye colors (gray, blue, green, and hazel), freckles, and sensitivity to ultraviolet light.",1.0,1.0,0
432,432,swimming is one of the most popular recreational activities .,"Swimming is consistently among top public recreational activities, and in some countries, swimming lessons are a compulsory part of the educational curriculum.",0.25,0.5,0
433,433,i like to swim because it is a formalized sport .,"As a formalized sport, swimming features in a range of local, national, and international competitions, including every modern summer Olympics.",0.4,0.4,0
434,434,i like to swim because it ' s low impact compared to running .,"As a result, swimming is “low-impact” compared to land activities such as running.",0.4,0.4,0
435,435,italian cuisine is also known for its regional diversity .,"Italian cuisine is known for its regional diversity, especially between the north and the south of the Italian peninsula.",0.9333333333333332,1.0,0
436,436,donald trump is the 45th president of the united states .,"Donald John Trump (born June 14, 1946) is the 45th and current President of the United States, in office since January 20, 2017.",0.8666666666666666,0.9166666666666666,0
437,437,"i ' m not sure , but he won the 2016 presidential race in 2016 .",Trump entered the 2016 presidential race as a Republican and defeated sixteen opponents in the primaries.,0.0,0.25,0
438,438,"me too ! it is a means of language acquisition , communication , and of sharing information and ideas .","Reading is a means of language acquisition, communication, and of sharing information and ideas.",0.5909090909090908,1.0,0
439,439,it is a complex interaction between the text and the reader,"Like all languages, it is a complex interaction between the text and the reader which is shaped by the reader’s prior knowledge, experiences, attitude, and language community which is culturally and socially situated.",0.5,1.0,0
440,440,"reading requires continuous practice , development , and refinement .","The reading process requires continuous practice, development, and refinement.",0.8888888888888888,1.0,0
441,441,compulsive disorder is a mental disorder where people feel the need to check things repeatedly,"Obsessive–compulsive disorder (OCD) is a mental disorder where people feel the need to check things repeatedly, perform certain routines repeatedly (called ""rituals""), or have certain thoughts repeatedly.",0.5,0.6,0
442,442,bagels are usually topped with poppy seeds or sesame seeds .,"Bagels are often topped with seeds baked on the outer crust, with the traditional ones being poppy or sesame seeds.",0.8333333333333333,1.0,0
443,443,i love starbucks ! it was founded in 1971 .,"Starbucks was founded in Seattle, Washington in 1971.",1.0,1.0,0
444,444,"i ' m not sure , but they have 23 , 768 locations worldwide .","As of November 2016, it operates 23,768 locations worldwide.",0.0,0.0,0
445,445,"me too ! it was originally called "" insomnia cafe "" .","Kauffman and Crane began developing ""Friends"" under the title ""Insomnia Cafe"" between November and December 1993.",1.0,1.0,0
446,446,"i ' m not sure , but i do know that they serve hot and cold coffee .","Starbucks locations serve hot and cold drinks, whole-bean coffee, microground instant coffee known as VIA, espresso, caffe latte, full- and loose-leaf teas including Teavana tea products, Evolution Fresh juices, Frappuccino beverages, La Boulange pastries, and snacks including items such as chips and crackers; some offerings (including their annual fall launch of the Pumpkin Spice Latte) are seasonal or specific to the locality of the store.",0.75,0.75,0
447,447,skunks are known for their ability to spray a strong unpleasant smell .,The animals are known for their ability to spray a liquid with a strong unpleasant smell.,0.0,0.0,0
448,448,my favorite artist is lady gaga . she is known for her unconventionality and provocative work .,She is known for her unconventionality and provocative work as well as experimenting with new images.,0.13333333333333333,0.3333333333333333,0
449,449,"have you ever heard of the song "" love me do "" ?","Manager Brian Epstein moulded them into a professional act, and producer George Martin guided and developed their recordings, greatly expanding the group's popularity in the United Kingdom after their first hit, ""Love Me Do"", in late 1962.",0.0,0.0,0
450,450,"yes , vegetarianism is the practice of abstaining from the consumption of meat","Vegetarianism is the practice of abstaining from the consumption of meat (red meat, poultry, seafood, and the flesh of any other animal), and may also include abstention from by-products of animal slaughter.",1.0,1.0,0
451,451,heavy metal has roots in blues rock and psychedelic / acid rock,"With roots in blues rock and psychedelic/acid rock, the bands that created heavy metal developed a thick, massive sound, characterized by highly amplified distortion, extended guitar solos, emphatic beats, and overall loudness.",0.85,1.0,0
452,452,skateboarding is an action sport that involves riding and performing tricks .,Skateboarding is an action sport which involves riding and performing tricks using a skateboard.,0.25,1.0,0
453,453,netflix is an american entertainment company founded in 1997 by reed hastings and marc randolph .,"Netflix is an American entertainment company founded by Reed Hastings and Marc Randolph on August 29, 1997, in Scotts Valley, California.",1.0,1.0,0
454,454,that ' s awesome ! beetroot is used as food coloring .,"Other than as a food, beets have use as a food colouring and as a medicinal plant.",0.0,0.0,0
455,455,"it is a group of physical , mental , and spiritual practices .","Yoga (; Sanskrit, योगः Listen) is a group of physical, mental, and spiritual practices or disciplines which originated in ancient India.",0.0,0.0,0
456,456,"i ' m not sure , but i do know it has a meditative and spiritual core .","Yoga in Indian traditions, however, is more than physical exercise; it has a meditative and spiritual core.",1.0,1.0,0
457,457,the most well known types of yoga are hatha yoga and rāja yoga .,Among the most well-known types of yoga are Hatha yoga and Rāja yoga.,0.42857142857142855,1.0,0
458,458,toyota is one of the world ' s leader in hybrid vehicles .,"Toyota is the world's market leader in sales of hybrid electric vehicles, and one of the largest companies to encourage the mass-market adoption of hybrid vehicles across the globe.",0.9,1.0,0
459,459,"i ' m not sure , but it originated from celtic harvest festivals .","It is widely believed that many Halloween traditions originated from ancient Celtic harvest festivals, particularly the Gaelic festival Samhain; that such festivals may have had pagan roots; and that Samhain itself was Christianized as Halloween by the early Church.",0.8571428571428571,1.0,0
460,460,have you ever been to new york york times ? it ' s a newspaper based in new york city .,"The New York Times (sometimes abbreviated as The"" ""NYT or The Times) is an American newspaper based in New York City with worldwide influence and readership.",0.7142857142857143,1.0,0
461,461,it was founded in 1851 and has won 122 pulitzer prizes,"Founded in 1851, the paper has won 122 Pulitzer Prizes, more than any other newspaper.",1.0,1.0,0
462,462,"i ' m not sure , but i do know that there are ethical vegans that extend the philosophy into other areas of their lives .","The term ""ethical vegan"" is often applied to those who not only follow a vegan diet but extend the philosophy into other areas of their lives, and oppose the use of animals for any purpose.",0.5,0.6666666666666666,0
463,463,i love listening to classical music . it is rooted in western culture .,"Classical music is art music produced or rooted in the traditions of Western culture, including both liturgical (religious) and secular music.",0.8333333333333333,1.0,0
464,464,have you ever been to jamaica ? it ' s an island country in the caribbean .,Jamaica () is an island country situated in the Caribbean Sea.,0.2222222222222222,0.3333333333333333,0
465,465,do you like snakes ? they have skulls with more joints than their lizard ancestors ?,"Many species of snakes have skulls with several more joints than their lizard ancestors, enabling them to swallow prey much larger than their heads with their highly mobile jaws.",0.9333333333333332,1.0,0
466,466,it was first published in 1869 by frederick myers .,US patents for single-wheeled 'velocipedes' were published in 1869 by Frederick Myers and in 1881 by Battista Scuri.,1.0,1.0,0
467,467,sculpture is a branch of the visual arts that operates in three dimensions,Sculpture is the branch of the visual arts that operates in three dimensions.,1.0,1.0,0
468,468,there are many different authors that contributed to the bible .,Many different authors contributed to the Bible.,1.0,1.0,0
469,469,caffeine is the world ' s most widely consumed psychoactive drug .,It is the world's most widely consumed psychoactive drug.,0.6666666666666666,0.6666666666666666,0
470,470,"i am not a fan of soccer , but i do know that arsenal joined the league in 1893 .","Arsenal was the first club from the South of England to join The Football League, in 1893, and they reached the First Division in 1904.",0.8888888888888888,1.0,0
471,471,"that ' s true . alcohol can affect the brain , liver , pancreas , and immune system .","Alcohol use can affect all parts of the body, but it particularly affects the brain, heart, liver, pancreas, and immune system.",0.7333333333333333,0.8,0
472,472,"i ' m not sure , but i do know that it can result in mental illness and cirrhosis of the liver .","This can result in mental illness, Wernicke–Korsakoff syndrome, an irregular heartbeat, cirrhosis of the liver, and an increase in the risk of cancer, among other diseases.",0.6666666666666666,0.6666666666666666,0
473,473,walt disney was founded in 1923 by walt disney brothers .,"Disney was founded on October 16, 1923 – by brothers Walt Disney and Roy O. Disney – as the Disney Brothers Cartoon Studio, and established itself as a leader in the American animation industry before diversifying into live-action film production, television, and theme parks.",0.7037037037037036,0.7037037037037036,0
