,id,response,knowledge,Q2_no_nli,Q2,label
316,316,i do too . the first episode aired on august 2010 and it was on bbc 2 .,"The show's first episode was aired on 17 August 2010, with its first four series broadcast on BBC Two, until its growing popularity led the BBC to move it to BBC One for the next three series.",0.7333333333333334,1.0,0
317,317,yes ! that ' s exactly what it is ! the colonies have been in war with a cylon race for thousands of years !,"In the past, the Colonies had been at war with an android race of their own creation, known as the Cylons.",0.0,0.0,1
318,318,"do you like french fries , chips or finger chips ?","French fries (North American English), chips (British English), finger chips (Indian English), or French-fried potatoes are ""batonnet"" or ""allumette""-cut deep-fried potatoes.",1.0,1.0,0
319,319,i read that veganism doesn ' t recommend it for children or pregnant women,"The German Society for Nutrition does not recommend vegan diets for children, adolescents nor during pregnancy and breastfeeding.",0.0,0.0,1
320,320,"nashville is located in cumberland river , in north central",It is located on the Cumberland River in the north central part of the state.,0.6,0.6666666666666666,0
321,321,"well , in 1995 , he built a car called the fahrad .","In 1995 Thomas Muller designed and built a ""Fahrrad mit elektromagnetischem Antrieb"" for his 1995 diploma thesis.",0.3333333333333333,1.0,1
322,322,i ' ve always wanted to learn about the italian renaissance .,"Leonardo di ser Piero da Vinci (; 15 April 14522 May 1519), more commonly Leonardo da Vinci or simply Leonardo, was an Italian Renaissance polymath whose areas of interest included invention, painting, sculpting, architecture, science, music, mathematics, engineering, literature, anatomy, geology, astronomy, botany, writing, history, and cartography.",0.0,0.0,0
323,323,"i ' m not sure , but i know that the 2016 u . s . nation ' s estimate is at 38 million people .","A 2016 United Nations estimate puts the total population at 38,000,000.",0.0,0.0,0
324,324,in some countries early birds can be called a people or b people .,"In several countries, especially in Scandinavia, early birds are called ""A-people"" and night owls are called ""B-people"".",0.5,0.5,1
325,325,"yes , it ' s the most populated city in maine .","Portland is the most populous city in the U.S. state of Maine, with a population of 67,067 as of 2017.",1.0,1.0,0
326,326,i like video games that involve interaction with the user interface,A video game is an electronic game that involves interaction with a user interface to generate visual feedback on a video device such as a TV screen or computer monitor.,0.5,1.0,0
327,327,"i ' m not sure , but i know that there is a lot to see in the city ! there ' s 30 sky scrapers and 2 inclined railways !","The city features 30 skyscrapers, two inclined railways, a pre-revolutionary fortification and the Point State Park at the confluence of the rivers.",0.0,0.25,0
328,328,"i ' m not sure , but i do know that he graduated from guil__unk__ in 2009 !",He attended the Academy of Contemporary Music in Guildford as an undergraduate from the age of 18 in 2009.,0.0,0.0,1
329,329,"i ' m not sure , but i do know that motorola was bought in 2012 by google .","Motorola Mobility was sold to Google in 2012, and acquired by Lenovo in 2014.",0.8888888888888888,1.0,0
330,330,he was born in 1922 and played recorder and bagpipe .,"Tale Ognenovski () (April 27, 1922 - June 19, 2012) was a Macedonian multi-instrumentalist who played clarinet, recorder, tin whistle, bagpipe, zurna, and drums.",0.25,0.5,0
331,331,i think they are my favorite because they were formed in 1991 and their debut album ten was released in 1991,"Formed after the demise of Gossard and Ament's previous band, Mother Love Bone, Pearl Jam broke into the mainstream with its debut album, ""Ten"", in 1991.",0.3333333333333333,0.3333333333333333,1
332,332,"i ' m not sure , but i do know that there are 2 autonomous constituent nations in the northern atlantic ocean .",The Kingdom of Denmark also comprises two autonomous constituent countries in the North Atlantic Ocean: the Faroe Islands and Greenland.,0.3333333333333333,0.5,0
333,333,what type of yoga do you teach ? hatha means force in sanskrit,"The word ""haṭha"" means ""force"" in Sanskrit, and may have this association because the early Indians believed that its practice was challenging and ""forced its results to happen"" on the yogi.",0.75,1.0,0
334,334,ketones are used to replace glucose in the brain,The ketone bodies pass into the brain and replace glucose as an energy source.,0.6666666666666666,1.0,0
335,335,that ' s true . countries like canada and the us have regulations governing safety requirements .,Countries such as the United States and Canada have federal regulations governing the safety requirements and standards of manufacture.,0.2333333333333333,0.6,0
336,336,the name of the car was named after the small warship,"Myron Scott is credited for naming the car after the type of small, maneuverable warship called a corvette.",0.0,0.0,0
337,337,music notation is used to visualize music played by instruments .,"Music notation or musical notation is any system used to visually represent aurally perceived music played with instruments or sung by the human voice through the use of written, printed, or otherwise-produced symbols.",0.8888888888888888,1.0,0
338,338,"well unlike other drugs , it ' s legal , unregulated , and legal all over the world !","Unlike many other psychoactive substances, it is legal and unregulated in nearly all parts of the world.",1.0,1.0,0
339,339,that is awesome . the music scene has been around for a long time . it has been known as the living music capital the world,"In the 20th century, Austin's music scene had earned the city the nickname ""Live Music Capital of the World.""",0.3333333333333333,0.6666666666666666,0
340,340,did you ever play the campaign where she gives backstory ?,"During gameplay, Cortana provides backstory and tactical information to the player, who assumes the role of Master Chief Petty Officer John-117.",0.13333333333333333,0.3333333333333333,1
341,341,the original screenwriter was sidney howard who wrote the screenplay,The original screenplay was written by Sidney Howard and underwent many revisions by several writers in an attempt to get it down to a suitable length.,0.8333333333333333,1.0,0
342,342,i didn ' t know that ! they can also see in very near darkness !,They can see in near darkness.,0.5,0.5,0
343,343,i didn ' t know that . the coca cola company makes concentrate and sells it to licensed bottlers,"The Coca-Cola Company produces concentrate, which is then sold to licensed Coca-Cola bottlers throughout the world.",0.48571428571428577,1.0,0
344,344,"i don ' t know a lot about miami , but i know that it ' s the most populated urban area in florida .",The Miami metropolitan area is Florida's most populous urban area.,0.75,1.0,0
345,345,he was number 25 on the bbc poll in 2002,"In 2002, Hawking was ranked number 25 in the BBC's poll of the 100 Greatest Britons.",0.6,1.0,0
346,346,"that ' s awesome ! i ' ve always wanted a dog , but i ' m not sure i ' d ever get one . they were originally bred in germany , but they ' ve come a long way since then .","The Boxer is a medium-sized, short-haired breed of dog, developed in Germany.",1.0,1.0,0
347,347,i usually eat it every day . it is so sweet .,Cheesecake is a sweet dessert consisting of one or more layers.,0.4,0.4,0
348,348,well in the us and canada it is called pudding,"In the United States and some parts of Canada, ""pudding"" characteristically denotes a sweet milk-based dessert similar in consistency to egg-based custards, instant custards or a mousse, often commercially set using cornstarch, gelatin or similar collagen agent such as the Jell‑O brand line of products.",0.5,0.75,0
349,349,bob marley is one of my favorite jamaican singers .,"Robert Nesta Marley, OM (6 February 1945 – 11 May 1981) was a Jamaican singer-songwriter who became an international musical and cultural icon, blending mostly reggae, ska and rocksteady in his compositions.",0.0,0.0,0
350,350,well they used whale skeleton and whale skeleton to construct frame of kayak,"They used driftwood and sometimes the skeleton of whale, to construct the frame of the kayak, and animal skin, particularly seal skin was used to create the body.",1.0,1.0,1
351,351,"i ' m not sure , but there are two different breeds of corgis .",Two separate breeds are recognized: the Pembroke Welsh Corgi and the Cardigan Welsh Corgi.,0.5,1.0,0
352,352,they are the 4th most popular breed in the uk .,"In 2014, they were the fourth most popular registered dog in the United Kingdom and in the U.S. the sixth most popular AKC registered dog breed.",0.0,0.5,0
353,353,i wanted to help with treatment of animals such as surgery .,"In many cases, the activities that may be undertaken by a veterinarian (such as treatment of illness or surgery in animals) are restricted only to those professionals who are registered as a veterinarian.",0.4,0.4,0
354,354,i ' m not really sure but i do know that religions and mythos have been around for a long time .,"The illusion of a moving Sun results from Earth observers being in a rotating reference frame; this apparent motion is so convincing that most cultures had mythologies and religions built around the geocentric model, which prevailed until astronomer Nicolaus Copernicus first formulated the heliocentric model in the 16th century.",0.0,0.0,0
355,355,"i don ' t think there ' s a "" best "" way - it ' s all up to you . i ' m sure there are a lot of different ways .","Dust mites are microscopic arachnids whose primary food is dead human skin cells, but they do not live on living people.",0.0,0.0,0
356,356,yes there is . walmart has owned operations all over the world .,"It has wholly owned operations in Argentina, Chile, Brazil, and Canada.",0.0,0.0,1
357,357,"i ' m not sure , but i know they experimented with various musical styles .","Rooted in skiffle, beat and 1950s rock and roll, the Beatles later experimented with several musical styles, ranging from pop ballads and Indian music to psychedelia and hard rock, often incorporating classical elements and unconventional recording techniques in innovative ways.",0.6666666666666666,1.0,0
358,358,"well , it ' s one of the most mountainous countries in the world .","Eighty percent of Greece is mountainous, with Mount Olympus being the highest peak at .",0.0,0.0,0
359,359,i love playing as orcs . they are fictional humanoids .,An orc (also spelled as ork) is a fictional humanoid creature that is part of a fantasy race akin to goblins.,0.2,0.5,0
360,360,"i ' m not sure about everquest , but i do know that orcs have a lot of pre existing mythology .","While the overall concept of orcs draws on a variety of pre-existing mythology, the main conception of the creatures stems from the fantasy writings of J. R. R. Tolkien, in particular ""The Lord of the Rings"".",0.03174603174603174,0.03174603174603174,0
361,361,i spend it with my family . the date of the birth is unknown .,"Although the month and date of Jesus' birth are unknown, by the early-to-mid fourth century the Western Christian Church had placed Christmas on December 25, a date that was later adopted in the East.",0.5833333333333333,1.0,0
362,362,i am not sure but i know it is tall . it is 81 stories tall .,"The tower is tall, about the same height as an 81- building, and the tallest structure in Paris.",1.0,1.0,0
363,363,i would recommend a chameleon or gecko .,Lizards range in size from chameleons and geckos a few centimeters long to the 3 meter long Komodo dragon.,0.4,0.4,0
364,364,"i didn ' t win , but i did get to see johnny gilbert on the show .","Since its inception, the daily syndicated version has featured Alex Trebek as host and Johnny Gilbert as announcer.",0.0,0.0,0
365,365,"well , in 2010 forbes rated syracuse as the fourth best city in the us ! i think that ' s pretty cool !","In 2010, ""Forbes"" rated Syracuse fourth in the top 10 places in the U.S. to raise a family.",1.0,1.0,0
366,366,"yes , it was exported to africa to make coffee",The plant was exported from Africa to countries around the world.,0.0,0.0,1
367,367,that ' s great ! it ' s a great way to provide services across the clock .,"Shift work is an employment practice designed to make use of, or provide service across, all 24 hours of the clock each day of the week (often abbreviated as ""24/7"").",0.16666666666666666,1.0,0
368,368,im not sure but i know he was born on the 10th of may 1848,"Lipton was born in a tenement in Crown Street, Glasgow on 10 May 1848.",0.7857142857142858,1.0,0
369,369,you need to state your reason for the divorce .,A person must state the reason they want a divorce at a divorce trial and be able to prove that this reason is well-founded.,0.0,0.0,0
370,370,"i ' m glad you don ' t have to worry about them , since they resemble snakes .","Legless lizards resemble snakes, but several common groups of legless lizards have eyelids and external ears, which snakes lack, although this rule is not universal (see Amphisbaenia, Dibamidae, and Pygopodidae).",1.0,1.0,1
371,371,i don ' t think i ' ve ever been to a convention . i ' m more of a reformed baptist myself .,"Presbyterianism is a part of the Reformed tradition within Protestantism which traces its origins to the British Isles, particularly Scotland.",0.4,0.4,0
372,372,"that ' s right , they were against slavery .","The word ""Southern"" in Southern Baptist Convention stems from it having been organized in 1845 at Augusta, Georgia, by Baptists in the Southern United States who split with northern Baptists over the issue of slavery, specifically whether Southern slave owners could serve as missionaries.",0.5,0.5,1
373,373,have you read any of the high fantasy books ?,The Chronicles of Thomas Covenant is a series of ten high fantasy novels written by American author Stephen R. Donaldson.,0.4,0.4,0
374,374,"i would recommend going to the capital of iceland , the largest city .",The capital and largest city is Reykjavík.,0.0,0.5,0
375,375,yes they do . it is syndicated in about 2 . 580 papers and journals .,"As of 2013, it was syndicated in roughly 2,580 newspapers and journals, and held the Guinness World Record for being the world's most widely syndicated comic strip.",0.0,0.0,0
376,376,i know that they can be fully licensed doctors .,"Osteopathic doctors (D.O.s) can become fully licensed physicians (medical doctors) able to practice medicine and surgery in all 50 states and are recognized in 65 other countries, including all Canadian provinces.",0.4,0.4,0
377,377,the term was coined by richard hudson in 2008 .,"The term ""hyperpolyglot"" was coined in 2008 by linguist Richard Hudson to describe individuals who speak–to some degree–dozens of languages.",1.0,1.0,0
378,378,i love them too ! they are a hybrid species .,"The garden strawberry (or simply strawberry; Fragaria × ananassa) is a widely grown hybrid species of the genus ""Fragaria"", collectively known as the strawberries.",0.5,0.5,0
379,379,the strawberry was originally bred in briton france in 1750s .,"The garden strawberry was first bred in Brittany, France, in the 1750s via a cross of ""Fragaria virginiana"" from eastern North America and ""Fragaria chiloensis"", which was brought from Chile by Amédée-François Frézier in 1714.",0.625,0.5,1
380,380,"i ' m not sure who the first one was , but i do know that the marvel brand began in 1961 .","The Marvel branding began 1961, the year that the company launched ""The Fantastic Four"" and other superhero titles created by Stan Lee, Jack Kirby, Steve Ditko, and many others.",1.0,1.0,0
381,381,he also has a vibrator that he can use to control his speed .,"Various other effects are also attributed to his ability to control the speed of molecular vibrations, including his ability to vibrate at speed to pass through objects.",0.0833333333333333,0.0833333333333333,1
382,382,"i ' ve never seen one , but i ' m sure they eat a lot of bamboo .","Though it belongs to the order Carnivora, the giant panda's diet is over 99% bamboo.",0.5,0.5,0
383,383,"i haven ' t , but i know it ' s a reality show .","Big Brother is a reality game show franchise created by John de Mol Jr., originally broadcast in the Netherlands and subsequently syndicated internationally.",0.0,0.0,0
384,384,"that is true , there are a lot of broadway theatres in london , they are considered to be the highest levels of commercial theater","Along with London's West End theatre, Broadway theatre is widely considered to represent the highest level of commercial theatre in the English-speaking world.",0.3333333333333333,0.41666666666666663,1
385,385,"well , their name was taken from a song called "" found glory "" . it ' s a pretty old song .","Their name is taken from the New Found Glory song ""The Story So Far"".",0.0,0.3333333333333333,1
386,386,have you ever been to beauty pageants ? it ' s a competition where judges judge physical attributes .,"A beauty pageant or beauty contest is a competition that has traditionally focused on judging and ranking the physical attributes of the contestants, although some contests have evolved to also incorporate personality traits, intelligence, talent, and answers to judges' questions as judged criteria.",0.488095238095238,0.75,0
387,387,"i am not sure , but the term circuit court has been around for a long time .","Thus, the term ""circuit court"" is derived from the practice of having judges ride around the countryside each year on pre-set paths − circuits − to hear cases.",0.0,0.0,0
388,388,"it ' s not too bad . he was a great provider , and he outlived most men , so it wasn ' t too hard for me .","The tendency for women generally to outlive men can compound this, as can men in many societies marrying women younger than themselves.",0.0,0.0,0
389,389,he was a two time world champion and a gold medalist,"Nicknamed ""Big George"", he is a two-time world heavyweight champion and an Olympic gold medalist.",0.6,1.0,0
390,390,i would love to see that ! spiders are the 7th most diverse species of insects .,They are the largest order of arachnids and rank seventh in total species diversity among all other orders of organisms.,0.0,0.3333333333333333,1
391,391,i love it too ! it ' s a dumpling with a filling inside .,"Ravioli (plural form; singular: ""raviolo"") are a type of dumpling composed of a filling sealed between two layers of thin pasta dough.",0.09999999999999995,0.5,0
392,392,he was famous for his work on quantum mechanics .,"Stephen William Hawking, ( born 8 January 1942) is an English theoretical physicist, cosmologist, author and Director of Research at the Centre for Theoretical Cosmology within the University of Cambridge.",0.0,0.0,1
393,393,i ' m not sure but since roman times it has been a very valuable food .,"Since the time of the Roman Empire, broccoli has been considered a uniquely valuable food among Italians.",0.45238095238095244,1.0,0
394,394,"it is beautiful , it is at the southern terminus of the great smoky mountain national park","Its southern terminus is at U.S. 441 on the boundary between Great Smoky Mountains National Park and the Cherokee Indian Reservation in North Carolina, from which it travels north to Shenandoah National Park in Virginia.",0.4000000000000001,0.5,1
395,395,"yes , according to 2010 the city has a population over 1 . 197 . 816","According to the 2010 United States Census, the city had a population of 1,197,816.",0.0,0.0,0
396,396,"i don ' t know much about it , but i do know that it is the ultimate goal of the communism society .","In political and social sciences, communism (from Latin """", ""common, universal"") is the philosophical, social, political and economic ideology and movement whose ultimate goal is the establishment of the communist society, which is a socioeconomic order structured upon the common ownership of the means of production and the absence of social classes, money and the state.",0.3333333333333333,1.0,1
397,397,my favorite character was fred jones ! he was so funny !,"This Saturday-morning cartoon series featured four teenagers—Fred Jones, Daphne Blake, Velma Dinkley, and Norville ""Shaggy"" Rogers—and their talking brown Great Dane named Scooby-Doo, who solve mysteries involving supposedly supernatural creatures through a series of antics and missteps.",0.0,0.0,0
398,398,"i did not go to school but i would love to visit algeria , it is bordered by tunisia and morocco .","Algeria is bordered to the northeast by Tunisia, to the east by Libya, to the west by Morocco, to the southwest by the Western Saharan territory, Mauritania, and Mali, to the southeast by Niger, and to the north by the Mediterranean Sea.",0.0,0.0,0
399,399,"i am not sure about the size of the population , but the capital is located there .","The capital and most populous city is Algiers, located in the far north of the country.",0.0,0.0,0
400,400,they employ over 100 dancers so i ' m sure it does .,The company employs approximately 100 dancers and has purpose built facilities within the Royal Opera House.,0.5,0.5,1
401,401,sure ! the nova was actually the top car in the line up through 1968 !,Nova was the top model in the Chevy II lineup through 1968.,1.0,1.0,0
402,402,i think it would be interesting to see how it would work . there would be no aging and no physical trauma .,"The absence of aging would provide humans with biological immortality, but not invulnerability to death by disease or physical trauma; although mind uploading could solve that issue if it proved possible.",0.0,0.0,1
403,403,"yes , it is a practice that is practiced in many cultures .","Polygamy (from Late Greek , ""polygamía"", ""state of marriage to many spouses"") is the practice of marrying multiple spouses.",0.5,0.5,1
404,404,that ' s awesome ! it ' s been around since 1969 .,"The Woodstock Music & Art Fair—informally, the Woodstock Festival or simply Woodstock— was a music festival in the United States in 1969 which attracted an audience of over 400,000.",1.0,1.0,0
405,405,i love going to the movies with my friends and watching movies . i love the classic american epic romance film . have you seen it ?,"Gone with the Wind is a 1939 American epic historical romance film, adapted from Margaret Mitchell's 1936 novel of the same name.",0.0,0.0,0
406,406,"we ' re going to be serving breakfast , lunch , and brunch !","Brunch is a combination of breakfast and lunch eaten usually during the late morning to early afternoon, generally served from 11am up to 3pm and regularly has some form of alcoholic drink (most usually champagne or a cocktail) served with it.",0.5,0.5,0
407,407,the press called her a love goddess to describe her,"The press coined the term ""The Love Goddess"" to describe Hayworth after she had become the most glamorous screen idol of the 1940s.",0.6666666666666666,0.6666666666666666,0
408,408,"i am not sure , but i know that the roman catholics stress the importance of bible and the sacred tradition","Roman Catholics, Anglicans and Eastern Orthodox Christians stress the harmony and importance of the Bible and sacred tradition, while Protestant churches focus on the idea of ""sola scriptura"", or scripture alone.",0.6481481481481481,0.8148148148148149,0
409,409,i do ! i think they ' re one of my favorite bands of all time . they ' ve been around since 1963 .,"In 1963 their enormous popularity first emerged as ""Beatlemania""; as the group's music grew in sophistication, led by primary songwriters Lennon and McCartney, the band were integral to pop music's evolution into an art form and to the development of the counterculture of the 1960s.",1.0,1.0,0
410,410,"well , the term juggling comes from the word juggling which means to throw objects around and throw them around .","Although the etymology of the terms ""juggler"" and ""juggling"" in the sense of manipulating objects for entertainment originates as far back as the 11th century, the current sense of ""to juggle"", meaning ""to continually toss objects in the air and catch them"", originates from the late 19th century.",0.0,0.0,1
411,411,the desert has a lot of vegetation so you might want to look for that .,The lack of vegetation exposes the unprotected surface of the ground to the processes of denudation.,0.0,0.0,1
412,412,denmark is one of the nordic countries and sovereign states .,"Denmark (; , ), officially the Kingdom of Denmark, is a Nordic country and a sovereign state.",0.8333333333333333,1.0,0
413,413,i am sure that is not you . cross country has been around since 1876 .,The English championship became the first national competition in 1876 and the International Cross Country Championships was held for the first time in 1903.,0.5,0.5,0
414,414,i would love to go to ottawa and toronto .,"Its capital is Ottawa, and its three largest metropolitan areas are Toronto, Montreal, and Vancouver.",0.0,0.0,0
415,415,it is ! it ' s also a sport where two teams try to play against eachother !,Hockey is a sport in which two teams play against each other by trying to maneuver a ball or a puck into the opponent's goal using a hockey stick.,0.3333333333333333,1.0,0
416,416,i love indian food too ! there are so many different types of indian cuisine .,Indian cuisine comprises a wide variety of regional and traditional cuisines native to the Indian subcontinent.,0.0,0.0,0
417,417,he was a great american painter and art instructor .,"Robert Norman Ross (October 29, 1942 – July 4, 1995) was an American painter, art instructor, and television host.",0.6666666666666666,0.6666666666666666,0
418,418,he was one of the creators and hosts of that show,"He was the creator and host of ""The Joy of Painting"", an instructional television program that aired from 1983 to 1994 on PBS in the United States, and also aired in Canada, Latin America, and Europe.",0.0,0.3333333333333333,0
419,419,stamp collecting has been a popular hobby since the 19th century,It has been one of the world's most popular hobbies since the late nineteenth century with the rapid growth of the postal service.,0.13333333333333333,0.3333333333333333,0
420,420,i know it ' s a first person shooter game .,"Quake is a first-person shooter video game, developed by id Software and published by GT Interactive in 1996.",0.4,0.4,0
421,421,i love pizza ! it ' s my favorite italian dish .,Pizza is a traditional Italian dish consisting of a yeasted flatbread typically topped with tomato sauce and cheese and baked in an oven.,0.5714285714285715,0.5714285714285715,0
422,422,i like to put vegetables and meats on mine .,"It can also be topped with additional vegetables, meats, and condiments, and can be made without cheese.",0.4,0.4,0
423,423,i ' m sorry to hear that ! pizza is very popular in the us and europe .,Pizza is one of the most popular foods in the world and common fast food item in Europe and North America.,0.25,0.25,0
424,424,that ' s awesome . i ' ve never been to the north american hockey league .,North America's National Hockey League (NHL) is the highest level for men's ice hockey and the strongest professional ice hockey league in the world.,0.5714285714285715,0.5714285714285715,0
425,425,do you like nike ? they are a multinational corporation .,"Nike, Inc. (; ) is an American multinational corporation that is engaged in the design, development, manufacturing, and worldwide marketing and sales of footwear, apparel, equipment, accessories, and services.",0.8,1.0,0
426,426,"i haven ' t heard of them , but i know they are from california .","The Story So Far is an American pop punk band from Walnut Creek, California, formed in 2007.",0.5,1.0,0
427,427,"i love my xbox 360 , its a great home game console .",The Xbox 360 is a home video game console developed by Microsoft.,0.4,0.4,0
428,428,"i ' m not really sure , but i do know that snowboards were inspired by skiing and sledding .","The development of snowboarding was inspired by skateboarding, sledding, surfing and skiing.",0.0,0.0,0
429,429,"that ' s a good question ! i don ' t know who invented it , but i do know that he was an engineer !","Modern snowboarding began in 1965 when Sherman Poppen, an engineer in Muskegon, Michigan, invented a toy for his daughters by fastening two skis together and attaching a rope to one end so he would have some control as they stood on the board and glided downhill.",1.0,1.0,0
430,430,red hair can vary from deep burgundy to strawberry blonde,Red hair varies in hues from a deep burgundy or bright copper (reddish-brown or auburn) through to burnt orange or red-orange and strawberry blond.,0.3333333333333333,0.3333333333333333,0
431,431,"i don ' t know anyone with red hair , but i do know that red heads have fair skin and lighter eyes","It is associated with fair skin color, lighter eye colors (gray, blue, green, and hazel), freckles, and sensitivity to ultraviolet light.",0.0,0.0,0
432,432,i love swimming . it ' s one of my favorite recreational activities .,"Swimming is consistently among top public recreational activities, and in some countries, swimming lessons are a compulsory part of the educational curriculum.",0.4,0.4,0
433,433,i like to swim with my friends . it ' s a form of formalized sports .,"As a formalized sport, swimming features in a range of local, national, and international competitions, including every modern summer Olympics.",0.0,0.0,0
434,434,i enjoy it because it is low impact compared to other activities like running .,"As a result, swimming is “low-impact” compared to land activities such as running.",0.0,0.0,0
435,435,italian cuisine has a lot of regional diversity in its cuisine .,"Italian cuisine is known for its regional diversity, especially between the north and the south of the Italian peninsula.",0.5333333333333333,0.8,0
436,436,donald trump is my favorite president of all time .,"Donald John Trump (born June 14, 1946) is the 45th and current President of the United States, in office since January 20, 2017.",0.4,0.4,0
437,437,he entered the presidential race in 2016 and won 16 of his 16 opponents .,Trump entered the 2016 presidential race as a Republican and defeated sixteen opponents in the primaries.,0.4,1.0,0
438,438,i agree . it ' s a great way to acquire language and communicate ideas .,"Reading is a means of language acquisition, communication, and of sharing information and ideas.",0.7,1.0,0
439,439,it is also a great way to interact with the reader .,"Like all languages, it is a complex interaction between the text and the reader which is shaped by the reader’s prior knowledge, experiences, attitude, and language community which is culturally and socially situated.",0.0,0.0,0
440,440,reading takes a lot of continuous practice and development .,"The reading process requires continuous practice, development, and refinement.",0.5555555555555555,0.6666666666666666,0
441,441,have you ever heard of ocd ? it ' s when you feel like you have to check everything repeatedly .,"Obsessive–compulsive disorder (OCD) is a mental disorder where people feel the need to check things repeatedly, perform certain routines repeatedly (called ""rituals""), or have certain thoughts repeatedly.",1.0,1.0,0
442,442,do you like to top your bagels with seeds ?,"Bagels are often topped with seeds baked on the outer crust, with the traditional ones being poppy or sesame seeds.",0.0,0.0,0
443,443,"i haven ' t , but i know they were founded in 1971 in seattle .","Starbucks was founded in Seattle, Washington in 1971.",0.8333333333333333,1.0,0
444,444,"i don ' t , but i do know that as of 2016 , there were 23 , 000 locations worldwide !","As of November 2016, it operates 23,768 locations worldwide.",0.0,0.0,0
445,445,"that ' s funny , i didn ' t know she was still around . she ' s been around since 1993 , right ?","Kauffman and Crane began developing ""Friends"" under the title ""Insomnia Cafe"" between November and December 1993.",0.0,0.0,0
446,446,i love their whole bean coffee . it is so good .,"Starbucks locations serve hot and cold drinks, whole-bean coffee, microground instant coffee known as VIA, espresso, caffe latte, full- and loose-leaf teas including Teavana tea products, Evolution Fresh juices, Frappuccino beverages, La Boulange pastries, and snacks including items such as chips and crackers; some offerings (including their annual fall launch of the Pumpkin Spice Latte) are seasonal or specific to the locality of the store.",0.4,0.4,0
447,447,i ' ve heard they can spray a lot of strong unpleasant smells .,The animals are known for their ability to spray a liquid with a strong unpleasant smell.,0.5,0.5,0
448,448,i ' m a big fan of her . she ' s been around for a long time and has been very proactive in her work .,She is known for her unconventionality and provocative work as well as experimenting with new images.,0.08333333333333333,0.08333333333333333,0
449,449,the beatles are one of my favorite bands . they ' ve been around since 1962 .,"Manager Brian Epstein moulded them into a professional act, and producer George Martin guided and developed their recordings, greatly expanding the group's popularity in the United Kingdom after their first hit, ""Love Me Do"", in late 1962.",0.3333333333333333,0.3333333333333333,0
450,450,"yes , i am a vegetarian . i don ' t eat meat .","Vegetarianism is the practice of abstaining from the consumption of meat (red meat, poultry, seafood, and the flesh of any other animal), and may also include abstention from by-products of animal slaughter.",1.0,1.0,0
451,451,heavy metal is my favorite genre of music . do you like it ?,"With roots in blues rock and psychedelic/acid rock, the bands that created heavy metal developed a thick, massive sound, characterized by highly amplified distortion, extended guitar solos, emphatic beats, and overall loudness.",0.4,0.4,0
452,452,that ' s cool . it ' s a sport that involves performing tricks .,Skateboarding is an action sport which involves riding and performing tricks using a skateboard.,0.0,0.0,0
453,453,i do ! it ' s my favorite entertainment company .,"Netflix is an American entertainment company founded by Reed Hastings and Marc Randolph on August 29, 1997, in Scotts Valley, California.",0.5714285714285715,0.5714285714285715,0
454,454,do you ever use beets as your food coloring ?,"Other than as a food, beets have use as a food colouring and as a medicinal plant.",0.5,0.5,0
455,455,"i ' ve never tried it , but i know it originated in india .","Yoga (; Sanskrit, योगः Listen) is a group of physical, mental, and spiritual practices or disciplines which originated in ancient India.",0.6666666666666666,1.0,0
456,456,"yes , you can do it both physical and meditative .","Yoga in Indian traditions, however, is more than physical exercise; it has a meditative and spiritual core.",1.0,1.0,0
457,457,i agree . there are also hatha and raja yoga .,Among the most well-known types of yoga are Hatha yoga and Rāja yoga.,0.8333333333333333,1.0,0
458,458,i drive a toyota . they are the worlds leader in selling hybrid electric cars .,"Toyota is the world's market leader in sales of hybrid electric vehicles, and one of the largest companies to encourage the mass-market adoption of hybrid vehicles across the globe.",0.8222222222222223,1.0,0
459,459,"i ' m not sure , but it has been around for a long time . it originated from the celtic harvest festival .","It is widely believed that many Halloween traditions originated from ancient Celtic harvest festivals, particularly the Gaelic festival Samhain; that such festivals may have had pagan roots; and that Samhain itself was Christianized as Halloween by the early Church.",0.0,0.0,0
460,460,have you ever read the ny times ? it ' s an american paper based in nyc .,"The New York Times (sometimes abbreviated as The"" ""NYT or The Times) is an American newspaper based in New York City with worldwide influence and readership.",0.4666666666666666,1.0,0
461,461,"the newspaper has been around since 1851 , so it ' s been around a long time .","Founded in 1851, the paper has won 122 Pulitzer Prizes, more than any other newspaper.",0.5,0.5,0
462,462,i do know a bit about it . the term vegan is often used to describe those who don ' t only follow the diet but also oppose using animal products for any reason .,"The term ""ethical vegan"" is often applied to those who not only follow a vegan diet but extend the philosophy into other areas of their lives, and oppose the use of animals for any purpose.",0.3333333333333333,1.0,1
463,463,do you like classical music ? it is rooted in western culture .,"Classical music is art music produced or rooted in the traditions of Western culture, including both liturgical (religious) and secular music.",0.8333333333333333,1.0,0
464,464,i ' ve always wanted to go to jamaica . it ' s an island in the sea .,Jamaica () is an island country situated in the Caribbean Sea.,0.4444444444444444,0.6666666666666666,0
465,465,"i ' ve always wanted to get a snake , but i ' m afraid they have a lot of joints .","Many species of snakes have skulls with several more joints than their lizard ancestors, enabling them to swallow prey much larger than their heads with their highly mobile jaws.",1.0,1.0,0
466,466,"yes , they were patented in 1869 and published in 1881 .",US patents for single-wheeled 'velocipedes' were published in 1869 by Frederick Myers and in 1881 by Battista Scuri.,0.6,0.5,1
